,player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
15,Jose Alvarado,alvarjo01,2022,RS,NOP,1749,834,0.8118732722801296,4.398258684292696,5.210131956572825,1.361543767891925,4.698154081123053,6.059697849014977,0.9788960213602728,4.740145275173579,5.719041296533852,3.598536240334395,3.598536240334395,0.0,0.6195652255545799,4.260819376954387,4.880384602508967,-0.1414840196086248
16,Justin Anderson,anderju01,2022,RS,CLE,102,47,0.3777576751467089,-4.228187640584875,-3.850429965438166,18.1682548441905,8.116028537307995,26.2842833814985,4.061001090829366,-2.002582063149974,2.058419027679393,0.1157599048442515,0.1157599048442515,0.0,1.973459934586795,-3.52288435933956,-1.549424424752764,0.3962730495882121
17,Justin Anderson,anderju01,2022,RS,IND,556,269,-1.043876568342756,-4.92000722264785,-5.963883790990606,-0.4616500314630009,-5.056013854059024,-5.517663885522024,-0.9703941454845544,-5.192479744845103,-6.162873890329657,-0.4644848022711644,-0.4644848022711644,0.0,-2.281938740451125,-4.215752790660508,-6.497691531111633,-0.8349971916159237
18,Kyle Anderson,anderky01,2022,PO,MEM,416,191,-0.0775750426293318,-0.4647259308592716,-0.5423009734886034,2.443468261863797,-3.188344924677232,-0.7448766628134349,0.4189475324525216,-1.120162862583543,-0.7012153301310213,0.2065793860805416,0.0,0.2065793860805416,-0.0388996014823677,-1.07942880399631,-1.118328405478678,0.3167793938517426
19,Kyle Anderson,anderky01,2022,RS,MEM,3206,1484,-1.215711310209528,0.9889380753713932,-0.2267732348381344,-2.436713353348041,0.7737748036697889,-1.662938549678252,-1.582953025269038,0.9604009234911312,-0.6225521017779071,1.614307478043797,1.614307478043797,0.0,-1.297767883490358,1.30563689898465,0.0078690154942915,0.2196767866536659
20,Giannis Antetokounmpo,antetgi01,2022,PO,MIL,683,323,3.945297861514684,1.948027769398217,5.893325630912901,10.92475540070116,12.27075215731565,23.19550755801681,5.712990749610151,4.065484180661095,9.778474930271246,2.17093436832015,0.0,2.17093436832015,3.840729135893919,3.349429265500321,7.19015840139424,1.906157110715631
21,Giannis Antetokounmpo,antetgi01,2022,RS,MIL,4735,2204,5.914967823249915,1.875223383739896,7.79019120698981,3.27993064544235,2.395303891077188,5.675234536519539,5.679305031923358,2.082907402979568,7.762212434902926,12.02065481724077,12.02065481724077,0.0,5.146085235765359,1.606417715421611,6.75250295118697,1.690916236262582
22,Thanasis Antetokounmpo,antetth01,2022,PO,MIL,39,17,-2.11361923509492,-2.095178278670706,-4.208797513765626,-23.3157919969713,12.58013884094673,-10.73565315602457,-6.665201675129441,0.5900652808264266,-6.075136394303014,-0.0298421082732871,0.0,-0.0298421082732871,-8.307601946606198,0.0870926047616355,-8.220509341844563,0.3198964358902557
23,Thanasis Antetokounmpo,antetth01,2022,RS,MIL,1007,473,-2.537986983243662,0.014373576257484,-2.523613406986178,-4.093146474394202,-3.230185133813634,-7.323331608207836,-3.046428240775589,-0.6611620809733249,-3.707590321748914,-0.2313533454875855,-0.2313533454875855,0.0,-2.522207854411911,-0.7932509486096769,-3.315458803021588,0.1139173346121601
24,Carmelo Anthony,anthoca01,2022,RS,LAL,3850,1793,0.2230592927956212,-2.103228804976117,-1.880169512180496,-0.4522526323204309,-0.1940183347083576,-0.6462709670287885,0.1202687982229109,-1.807635043324631,-1.68736624510172,0.971199053979234,0.971199053979234,0.0,0.0839001952372067,-2.129719120915454,-2.045818925678247,-0.0911665329167317
25,Cole Anthony,anthoco01,2022,RS,ORL,4282,2059,-0.4989737135302961,-2.073718079441466,-2.572691792971762,0.9237702032218804,-1.072976531495309,-0.1492063282734291,-0.1094886586557628,-1.975944247376604,-2.085432906032367,0.6971578213236745,0.6971578213236745,0.0,-1.181131092020153,-1.446355353014797,-2.62748644503495,-0.1391053924216438
26,OG Anunoby,anunoog01,2022,PO,TOR,415,217,1.14467586926339,1.533629045058704,2.678304914322094,-4.684257271942193,9.966789956266844,5.282532684324651,-0.0122211882631855,3.435047646541074,3.422826458277889,0.6998563032448722,0.0,0.6998563032448722,-0.881236159609871,2.97323411227364,2.091997952663769,-0.6914305893460775
27,OG Anunoby,anunoog01,2022,RS,TOR,3495,1728,-0.0556258002236775,-0.7240422488640665,-0.779668049087744,1.156316610650891,0.2272371802129144,1.383553790863805,0.1801596555956174,-0.59560304063785,-0.4154433850422325,2.05653670275937,2.05653670275937,0.0,0.847679714097131,0.4614361758845342,1.309115889981665,-0.0810522577429651
28,Ryan Arcidiacono,arcidry01,2022,RS,NYK,157,76,-2.116644124556114,6.224268200981643,4.107624076425529,-11.53522866139774,2.241177830981524,-9.294050830416213,-4.252924725494402,5.731858543468979,1.478933817974577,0.164646065758087,0.164646065758087,0.0,-4.626526084373863,3.002016906438489,-1.624509177935374,0.4075737985314234
29,Trevor Ariza,arizatr01,2022,RS,LAL,957,462,-4.422875509903341,-0.3785154737718919,-4.801390983675233,-1.378362303004586,-0.892909517391303,-2.271271820395889,-4.038113891723307,-0.4770236009184163,-4.515137492641723,-0.4125452155816991,-0.4125452155816991,0.0,-3.606973129082956,-1.451902749729846,-5.058875878812803,-0.8459452018681746
30,D.J. Augustin,augusdj01,2022,RS,LAL,778,373,-1.083180576869212,-4.976084965971578,-6.059265542840789,-0.9474313039171938,-4.197339367029417,-5.144770670946611,-1.096690474353393,-5.075836228540144,-6.172526702893537,-0.6461594695926978,-0.6461594695926978,0.0,-1.679426402130615,-4.953443160831562,-6.632869562962177,-0.7927337379823596
31,D.J. Augustin,augusdj01,2022,RS,HOU,1079,510,-1.651866274401931,-6.415744171628118,-8.067610446030049,-2.078886993120284,-3.778008797626492,-5.856895790746776,-1.807027519511494,-6.188582472688947,-7.995609992200441,-1.365317973513391,-1.365317973513391,0.0,-1.231982735898554,-7.153852789084728,-8.385835524983282,0.0292892126914455
32,Deni Avdija,avdijde01,2022,RS,WAS,4128,1984,-1.1399457646064,1.866184940449333,0.7262391758429332,0.1566010409823339,1.743446817999049,1.900047858981383,-0.9218760468534184,1.993609022317115,1.071732975463696,3.874560616470319,3.874560616470319,0.0,-1.070572191714978,1.761635948354194,0.6910637566392168,0.1567024656520983
33,Joel Ayayi,ayayijo01,2022,RS,WAS,39,20,-5.459853187548273,0.7054912451843867,-4.754361942363886,-14.41946053004695,17.45340194975532,3.033941419708375,-7.612635065434951,4.304007388182296,-3.308627677252655,-0.005511086507094,-0.005511086507094,0.0,-7.794303407941854,-0.8048968984476452,-8.599200306389498,-3.318383904501792
34,Deandre Ayton,aytonde01,2022,PO,PHO,633,327,1.210783974891571,1.628817270784907,2.839601245676478,6.721421381979106,-2.077207254589819,4.644214127389287,2.327304152688742,1.038474335381259,3.365778488070001,1.036368662143631,0.0,1.036368662143631,1.581119193136886,-0.0788679539926717,1.502251239144214,-1.480896484936296
35,Deandre Ayton,aytonde01,2022,RS,PHO,3591,1713,-1.261776524097901,1.825069564617854,0.5632930405199532,2.197054054605522,-1.551123452310892,0.6459306022946296,-0.665305727833299,1.145176098133251,0.4798703702999525,2.818111197575481,2.818111197575481,0.0,-0.6024110021734356,1.358062114747845,0.7556511125744093,-0.1667533078637025
